pointID,SITE  NAME,EIS Facility ID,STATE,State-County,Pollutant,Pollutant Type,Emissions (Tons),Facility Type,Street Address,NAICS,EPA Region,FIPS,Latitude,Longitude
534,State Highway Construction Corp,4687711,Illinois,IL - Logan,Lead Compounds,CAP/HAP,0.00007,Hot Mix Asphalt Plant,4 mi W of Lincoln 2 1/2 mi s of Rte 10,Asphalt Paving Mixture and Block Manufacturing,5,17107,40.132292,-89.46453
535,Archer Daniels Midland Co,8139911,Illinois,IL - Macon,Lead Compounds,CAP/HAP,0.01499,Ethanol Biorefineries/Soy Biodiesel,3883 Faries Pkwy,Wet Corn Milling and Starch Manufacturing,5,17115,39.870014,-88.890964
536,Decatur Airport,5588411,Illinois,IL - Macon,Lead Compounds,CAP/HAP,0.052,Airport,910 S Airport Rd,Other Airport Operations,5,17115,39.834361,-88.858746
537,Decatur Construction Services Inc,5401211,Illinois,IL - Macon,Lead Compounds,CAP/HAP,0.00001,Concrete Batch Plant,2501 N Martin Luther King,Ready-Mix Concrete Manufacturing,5,17115,39.86981,-88.951931
538,Decatur Foundry Inc,4464811,Illinois,IL - Macon,Lead Compounds,CAP/HAP,0.15013,"Foundries, Iron and Steel",1745 N Illinois St,Iron Foundries,5,17115,39.859918,-88.943574
539,Decatur Women's Correctional Center,5400811,Illinois,IL - Macon,Lead Compounds,CAP/HAP,0.00004,"Institutional (school, hospital, prison, etc.)",2310 E Mound Rd,Correctional Institutions,5,17115,39.894764,-88.927095
540,Eisenhower High School,5417111,Illinois,IL - Macon,Lead Compounds,CAP/HAP,0.00001,"Institutional (school, hospital, prison, etc.)",1200 S 16th St,Elementary and Secondary Schools,5,17115,39.829336,-88.934666
541,Fuyao Glass Illinois Inc,7793411,Illinois,IL - Macon,Lead Compounds,CAP/HAP,0.00123,Glass Plant,2768 E Elwin Rd,Flat Glass Manufacturing,5,17115,39.779437,-88.904475
542,MacArthur High School-dist 61,5417211,Illinois,IL - Macon,Lead Compounds,CAP/HAP,0.00002,"Institutional (school, hospital, prison, etc.)",1155 N Fairview Ave,Elementary and Secondary Schools,5,17115,39.852971,-88.980044
543,Millikin University Power Plant,5399911,Illinois,IL - Macon,Lead Compounds,CAP/HAP,0.00003,"Institutional (school, hospital, prison, etc.)",1184 W Main St,"Colleges, Universities, and Professional Schools",5,17115,39.843677,-88.970671
544,Mueller Co,5416911,Illinois,IL - Macon,Lead Compounds,CAP/HAP,0.02913,"Foundries, non-ferrous",1226 E Garfield Ave,Other Nonferrous Metal Foundries (except Die-Casting),5,17115,39.863437,-88.939978
545,Mueller Co LLC,18950111,Illinois,IL - Macon,Lead Compounds,CAP/HAP,0.00321,Unspecified,2700 N Jasper St,Other Nonferrous Metal Foundries (except Die-Casting),5,17115,39.871956,-88.942491
546,Norfolk Southern Railway Co,5400611,Illinois,IL - Macon,Lead Compounds,CAP/HAP,0,Unspecified,1735 E Condit St,Short Line Railroads,5,17115,39.852038,-88.929178
547,Tate & Lyle Ingredients Americas LLC,7793311,Illinois,IL - Macon,Lead Compounds,CAP/HAP,0.0438,Wet Corn Mill,2200 E Eldorado St,Wet Corn Milling and Starch Manufacturing,5,17115,39.849947,-88.923464
548,Voestalpine Railway Systems Nortrak Inc,10829411,Illinois,IL - Macon,Lead Compounds,CAP/HAP,0.00021,"Foundries, Iron and Steel",690 E Kenwood,Iron Foundries,5,17115,39.86897,-88.949033
549,Zelmer Memorial Airpark,5438111,Illinois,IL - Macoupin,Lead Compounds,CAP/HAP,0.0113,Airport,Zelmer Airport Rd,Other Airport Operations,5,17117,39.420048,-89.991218
550,Alton Memorial Hospital,7879811,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0,"Institutional (school, hospital, prison, etc.)",1 Memorial Dr,General Medical and Surgical Hospitals,5,17119,38.899572,-90.15914
551,Alton Steel Inc,8221911,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.18111,Steel Mill,5 Cut St,Iron and Steel Mills and Ferroalloy Manufacturing,5,17119,38.884444,-90.143735
552,Amsted Rail Co Inc,7939311,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.044,"Foundries, Iron and Steel",1700 Walnut St,Steel Foundries (except Investment),5,17119,38.70316,-90.158809
553,Anderson Hospital,4792511,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.00001,"Institutional (school, hospital, prison, etc.)",Rte 162 & Old Edwardsville Rd,General Medical and Surgical Hospitals,5,17119,38.736681,-89.946221
554,Ardent Mills LLC,5438811,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.00001,Unspecified,145 W Broadway,Flour Milling,5,17119,38.890416,-90.188791
555,Asphalt Sales & Products Inc,10830811,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0,Hot Mix Asphalt Plant,4824 Wagon Wheel Rd,Asphalt Paving Mixture and Block Manufacturing,5,17119,38.810245,-90.033788
556,Christ Bros Products LLC,10831911,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0,Hot Mix Asphalt Plant,211 Community Dr,Asphalt Paving Mixture and Block Manufacturing,5,17119,38.810117,-90.055135
557,Gateway Energy & Coke Co LLC,10923611,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.07343,Coke Battery,2585 Edwardsville Rd,All Other Petroleum and Coal Products Manufacturing,5,17119,38.695879,-90.13181
558,Granite City Works of United States Steel Corp,8191211,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.29088,Steel Mill,1951 State St,Iron and Steel Mills and Ferroalloy Manufacturing,5,17119,38.6954,-90.1367
559,Green Plains Madison,10832911,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.00022,Ethanol Biorefineries/Soy Biodiesel,395 Bissell St,All Other Miscellaneous Chemical Product and Preparation Manufacturing,5,17119,38.684109,-90.180715
560,Heidtman Steel Products Inc,8180511,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.00001,Steel Mill,10 Northgate Industrial Dr,Iron and Steel Mills and Ferroalloy Manufacturing,5,17119,38.744579,-90.131908
561,Highland-Winet Airport,4044911,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.00452,Airport,13427 Luber Dr,Other Airport Operations,5,17119,38.77925,-89.640451
562,Koch Fertilizer LLC,4044511,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0,Unspecified,3892 Berm Hwy,Farm Supplies Merchant Wholesalers,5,17119,38.861098,-90.117808
563,Kraft Heinz Co,4619111,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.00008,Food Products Processing Plant,2901 Missouri Ave,Soft Drink Manufacturing,5,17119,38.720065,-90.146245
564,Mayco Mfg LLC,7954511,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.00334,Fabricated Metal Products Plant,1200 16th St,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",5,17119,38.69683,-90.157709
565,Messer LLC,3955011,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.00001,Unspecified,1200 S Delmar,Industrial Gas Manufacturing,5,17119,38.823633,-90.093696
566,Midwest Metal Coatings LLC,4634611,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.00001,Unspecified,9 Konzen Ct,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",5,17119,38.727349,-90.143937
567,Olin Winchester LLC,7791111,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.01049,Fabricated Metal Products Plant,427 N Shamrock St,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",5,17119,38.887755,-90.111999
568,Phillips 66 Hartford Lubricant Plant,7809011,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0,Petroleum Storage Facility,2300 S Delmar Ave,Petroleum Lubricating Oil and Grease Manufacturing,5,17119,38.81151,-90.095364
569,Premcor Refining Group Inc.,7339411,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0,Unspecified,201 E Hawthorne Ave,Petroleum Bulk Stations and Terminals,5,17119,38.834248,-90.087906
570,Shafer-Metro-East Airport,4044711,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.1175,Airport,2070 Triad Rd,Other Airport Operations,5,17119,38.732909,-89.806567
571,St  Louis Regional Airport,4044811,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.04917,Airport,8 Terminal Dr,Other Airport Operations,5,17119,38.894168,-90.051893
572,St Anthonys Hospital,5439511,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.00005,"Institutional (school, hospital, prison, etc.)",One St Anthony's Way,General Medical and Surgical Hospitals,5,17119,38.908028,-90.173409
573,Velocity Services LLC,8180611,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.00002,Chemical Plant,1450 Edwardsville Rd,Other Warehousing and Storage,5,17119,38.689342,-90.138009
574,Wieland Rolled Products North America,10925611,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.0154,Fabricated Metal Products Plant,427 N Shamrock St,"Copper Rolling, Drawing, Extruding, and Alloying",5,17119,38.888368,-90.112807
575,WRB Refining LP Wood River Refinery,7940411,Illinois,IL - Madison,Lead Compounds,CAP/HAP,0.0924,Petroleum Refinery,900 S Central Ave,Petroleum Refineries,5,17119,38.840401,-90.070774
576,Beelman Ready Mix,4601111,Illinois,IL - Marion,Lead Compounds,CAP/HAP,0,Concrete Batch Plant,100 Old Cemetery Rd,Ready-Mix Concrete Manufacturing,5,17121,38.606317,-89.113429
577,Centralia Corrugated Products,9701611,Illinois,IL - Marion,Lead Compounds,CAP/HAP,0.00006,Unspecified,2301 S Wabash Ave,Corrugated and Solid Fiber Box Manufacturing,5,17121,38.49663,-89.138701
578,Centralia Municipal Airport,4604611,Illinois,IL - Marion,Lead Compounds,CAP/HAP,0.05967,Airport,2331 E Calumet,Other Airport Operations,5,17121,38.515369,-89.091695
579,Griffin Airport,16109211,Illinois,IL - Marion,Lead Compounds,CAP/HAP,0.00045,Airport,7 Miles NW of Alma,Airport Operations,5,17121,38.802851,-88.997946
580,Illinois Central Gulf Railroad,4602011,Illinois,IL - Marion,Lead Compounds,CAP/HAP,0,Unspecified,600 Gilmore St,Line-Haul Railroads,5,17121,38.505939,-89.143171
581,Pinnacle Foods Group LLC,4602411,Illinois,IL - Marion,Lead Compounds,CAP/HAP,0.00001,Unspecified,100 W Calumet St,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",5,17121,38.518723,-89.14057
582,Salem-Leckrone Airport,4619511,Illinois,IL - Marion,Lead Compounds,CAP/HAP,0.04119,Airport,Airport Rd,Other Airport Operations,5,17121,38.642872,-88.964185
583,St Marys Hospital,4601411,Illinois,IL - Marion,Lead Compounds,CAP/HAP,0.00002,"Institutional (school, hospital, prison, etc.)",400 N Pleasant St,General Medical and Surgical Hospitals,5,17121,38.530192,-89.117058
584,Lacon-Marshall County Airport,5565211,Illinois,IL - Marshall,Lead Compounds,CAP/HAP,0.04028,Airport,State Route 17,Other Airport Operations,5,17123,41.018218,-89.385589
585,Mexichem Specialty Resins Inc,4621011,Illinois,IL - Marshall,Lead Compounds,CAP/HAP,0.12012,"Plastic, Resin, Rubber or Syn Fiber Manuf Plant",1550 CR 1450N,Plastics Material and Resin Manufacturing,5,17123,41.135266,-89.341088
586,Unity Envirotech of IL LLC,4621211,Illinois,IL - Marshall,Lead Compounds,CAP/HAP,0,Fertilizer Plant,1557 CR 1400N,Phosphatic Fertilizer Manufacturing,5,17123,41.123819,-89.342292
587,Havana Regional Airport,5535211,Illinois,IL - Mason,Lead Compounds,CAP/HAP,0.00317,Airport,9772 State Route 97,Other Airport Operations,5,17125,40.222693,-90.022782
588,Macomb Municipal Airport,5568311,Illinois,IL - McDonough,Lead Compounds,CAP/HAP,0.01597,Airport,16190 E 1300th St,Other Airport Operations,5,17109,40.519703,-90.651517
589,NTN Bower Corp,4704511,Illinois,IL - McDonough,Lead Compounds,CAP/HAP,0.00008,Unspecified,711 N Bower Ave,Ball and Roller Bearing Manufacturing,5,17109,40.465438,-90.635646
590,Smith Airport,5568211,Illinois,IL - McDonough,Lead Compounds,CAP/HAP,0.01808,Airport,11980 Us 67,Other Airport Operations,5,17109,40.454183,-90.623141
591,TriOak Foods Inc,4705311,Illinois,IL - McDonough,Lead Compounds,CAP/HAP,0,Unspecified,106 Industrial Park Rd,Other Animal Food Manufacturing,5,17109,40.550463,-90.518745
592,Charter Manufacturing Co Inc,7353811,Illinois,IL - McHenry,Lead Compounds,CAP/HAP,0.02526,"Foundries, Iron and Steel",1800 W Lake Shore Dr,Iron Foundries,5,17111,42.291677,-88.410251
593,Chroma Corp,7793111,Illinois,IL - McHenry,Lead Compounds,CAP/HAP,0,Chemical Plant,3900 Dayton St,Synthetic Dye and Pigment Manufacturing,5,17111,42.311151,-88.274037
594,Dacy Airport,5568611,Illinois,IL - McHenry,Lead Compounds,CAP/HAP,0.0452,Airport,22207 Airport Rd,Other Airport Operations,5,17111,42.400476,-88.631515
595,Dean Dairy Fluid LLC,10826611,Illinois,IL - McHenry,Lead Compounds,CAP/HAP,0.00004,Food Products Processing Plant,6303 Maxon Rd,Fluid Milk Manufacturing,5,17111,42.417964,-88.666539
596,Engineered Polymer Solutions Inc,4558411,Illinois,IL - McHenry,Lead Compounds,CAP/HAP,0.00001,"Plastic, Resin, Rubber or Syn Fiber Manuf Plant",1400 N State St,Plastics Material and Resin Manufacturing,5,17111,42.263109,-88.612888
597,Galt-Wonder Lake Airport,5568711,Illinois,IL - McHenry,Lead Compounds,CAP/HAP,0.09039,Airport,5112 Greenwood,Other Airport Operations,5,17111,42.401854,-88.376457
598,Lake-In-The-Hills Airport,4891111,Illinois,IL - McHenry,Lead Compounds,CAP/HAP,0.07683,Airport,8407 Pyott Rd,Other Airport Operations,5,17111,42.206823,-88.322605
599,Point Ready Mix LLC,4932111,Illinois,IL - McHenry,Lead Compounds,CAP/HAP,0.00002,Concrete Batch Plant,2203 Spring Ridge Dr,Ready-Mix Concrete Manufacturing,5,17111,42.43388,-88.242289
600,Rohm & Haas Chemicals LLC,8208911,Illinois,IL - McHenry,Lead Compounds,CAP/HAP,0.00006,Unspecified,5005 Barnard Mill Rd,Adhesive Manufacturing,5,17111,42.390419,-88.295729
601,Scot Forge Co,4931811,Illinois,IL - McHenry,Lead Compounds,CAP/HAP,0.0001,Steel Mill,8001 Winn Rd,Iron and Steel Forging,5,17111,42.44238,-88.249789
602,Snap-On Tools Co,4150111,Illinois,IL - McHenry,Lead Compounds,CAP/HAP,0,Unspecified,3011 E Rte 176 Dock C,General Warehousing and Storage,5,17111,42.258315,-88.25248
603,Union Special Corp,5587111,Illinois,IL - McHenry,Lead Compounds,CAP/HAP,0,Industrial Machinery or Equipment Plant,1 Union Special Plz,All Other Industrial Machinery Manufacturing,5,17111,42.171312,-88.430886
604,American Buildings Co,4654711,Illinois,IL - McLean,Lead Compounds,CAP/HAP,0.00003,Unspecified,2101 E Main,Prefabricated Metal Building and Component Manufacturing,5,17113,40.738915,-88.975172
605,Bridgestone Americas Tire Operations,4752611,Illinois,IL - McLean,Lead Compounds,CAP/HAP,0.00002,Tire Manuf (not retread),1600 Fort Jesse Rd,Tire Manufacturing (except Retreading),5,17113,40.519986,-88.955374
606,Central Illinois Regional Airport,4464311,Illinois,IL - McLean,Lead Compounds,CAP/HAP,0.03331,Airport,3201 Cira Dr,Other Airport Operations,5,17113,40.477634,-88.910275
607,Chicago Title Land Trust Co,4905311,Illinois,IL - McLean,Lead Compounds,CAP/HAP,0.00006,Unspecified,1601 GE Rd,Relay and Industrial Control Manufacturing,5,17113,40.500642,-88.949757
608,Fervalue USA Inc,4905611,Illinois,IL - McLean,Lead Compounds,CAP/HAP,0.00002,Unspecified,2501 Beich Rd,Confectionery Manufacturing from Purchased Chocolate,5,17113,40.444786,-89.026878
609,Illinois State University,4905411,Illinois,IL - McLean,Lead Compounds,CAP/HAP,0.00015,"Institutional (school, hospital, prison, etc.)",100 S University St,"Colleges, Universities, and Professional Schools",5,17113,40.510312,-88.99282
610,Illinois Wesleyan University,4906011,Illinois,IL - McLean,Lead Compounds,CAP/HAP,0,"Institutional (school, hospital, prison, etc.)",301 E Emerson St,"Colleges, Universities, and Professional Schools",5,17113,40.492874,-88.990289
611,St Joseph Medical Center,4906111,Illinois,IL - McLean,Lead Compounds,CAP/HAP,0.00003,"Institutional (school, hospital, prison, etc.)",2200 E Washington St,General Medical and Surgical Hospitals,5,17113,40.482917,-88.955673
612,State Farm Insurance,16800411,Illinois,IL - McLean,Lead Compounds,CAP/HAP,0,Unspecified,2309 E Oakland Ave,Direct Life Insurance Carriers,5,17113,40.472793,-88.958289
613,State Farm Mutual Automobile Insurance Co,4906411,Illinois,IL - McLean,Lead Compounds,CAP/HAP,0.00001,Unspecified,2102 E Hamilton Rd,Direct Life Insurance Carriers,5,17113,40.455821,-88.954847
614,Mercer County Airport,5450211,Illinois,IL - Mercer,Lead Compounds,CAP/HAP,0.00904,Airport,1276 Highway 94,Other Airport Operations,5,17131,41.248645,-90.737084
615,Crown Textile Services,9699511,Illinois,IL - Monroe,Lead Compounds,CAP/HAP,0.00002,Dry Cleaner - Petroleum Solvent,322 E Industrial Dr,Industrial Launderers,5,17133,38.449311,-90.200692
616,Sackman Field Airport,5547111,Illinois,IL - Monroe,Lead Compounds,CAP/HAP,0.01356,Airport,11563 Bluff Rd,Other Airport Operations,5,17133,38.452306,-90.236056
617,Hanson Material Service Yd,5555911,Illinois,IL - Montgomery,Lead Compounds,CAP/HAP,0.00005,Mineral Processing Plant,22283 Taylorville Rd & Nokomis Rd,Other Nonmetallic Mineral Mining and Quarrying,5,17135,39.335043,-89.310368
618,Litchfield Municipal Airport,4637411,Illinois,IL - Montgomery,Lead Compounds,CAP/HAP,0.03149,Airport,Us 66 S,Other Airport Operations,5,17135,39.16737,-89.672161
619,US Minerals,5555211,Illinois,IL - Montgomery,Lead Compounds,CAP/HAP,0.00007,Unspecified,796 Cips Trl,Other Nonmetallic Mineral Mining and Quarrying,5,17135,39.080929,-89.40014
620,Illinois School For the Deaf,4638011,Illinois,IL - Morgan,Lead Compounds,CAP/HAP,0.00001,"Institutional (school, hospital, prison, etc.)",125 S Webster Ave,Elementary and Secondary Schools,5,17137,39.734038,-90.258265
621,Jacksonville Airport,4656611,Illinois,IL - Morgan,Lead Compounds,CAP/HAP,0.02537,Airport,1956 Baldwin Rd,Other Airport Operations,5,17137,39.774465,-90.238466
622,Moeller Ready Mix Inc,7953911,Illinois,IL - Morgan,Lead Compounds,CAP/HAP,0,Concrete Batch Plant,300 Moeller Rd,Ready-Mix Concrete Manufacturing,5,17137,39.687476,-90.234871
623,Nestle Brands Beverage Division Inc,4654811,Illinois,IL - Morgan,Lead Compounds,CAP/HAP,0.00006,Unspecified,1111 Carnation Dr,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",5,17137,39.749047,-90.267722
624,Trammo Terminal Meredosia Inc,4656311,Illinois,IL - Morgan,Lead Compounds,CAP/HAP,0.00001,Unspecified,1921 Old Naples Rd,Farm Supplies Merchant Wholesalers,5,17137,39.805432,-90.5658
625,MasterBrand Cabinets Inc,7807711,Illinois,IL - Moultrie,Lead Compounds,CAP/HAP,0,"Woodwork, Furniture, Millwork Manufacturing",501 W Progress St,Wood Kitchen Cabinet and Countertop Manufacturing,5,17139,39.715651,-88.478307
626,HAMMER,10934511,Illinois,IL - Ogle,Lead Compounds,CAP/HAP,0.00339,Airport,Unknown,Airport Operations,5,17141,41.977752,-89.56018
627,Martin & Co Excavating,4062511,Illinois,IL - Ogle,Lead Compounds,CAP/HAP,0.00002,Unspecified,1366 Rte 64 E,Crushed and Broken Limestone Mining and Quarrying,5,17141,42.016438,-89.308534
628,Ogle County Airport,4063311,Illinois,IL - Ogle,Lead Compounds,CAP/HAP,0.01469,Airport,4660 Silver Creek Rd,Other Airport Operations,5,17141,42.037024,-89.392889
629,Quality Metal Finishing Co,4658511,Illinois,IL - Ogle,Lead Compounds,CAP/HAP,0.00002,Unspecified,421 N Walnut St,Plumbing Fixture Fitting and Trim Manufacturing,5,17141,42.12925,-89.257003
630,Rochelle Community Hospital,4045511,Illinois,IL - Ogle,Lead Compounds,CAP/HAP,0.00001,"Institutional (school, hospital, prison, etc.)",900 N 2nd St,General Medical and Surgical Hospitals,5,17141,41.928579,-89.063404
631,Rochelle Foods LLC,4058811,Illinois,IL - Ogle,Lead Compounds,CAP/HAP,0.00012,Food Products Processing Plant,1001 S Main St,Meat Processed from Carcasses,5,17141,41.90954,-89.050486
632,Rochelle Municipal Airport,4658411,Illinois,IL - Ogle,Lead Compounds,CAP/HAP,0.02712,Airport,Gurler Rd,Other Airport Operations,5,17141,41.893001,-89.07829
633,Rock Road Companies Inc,17742111,Illinois,IL - Ogle,Lead Compounds,CAP/HAP,0,Hot Mix Asphalt Plant,6089 S Dement Rd,Asphalt Paving Mixture and Block Manufacturing,5,17141,41.933515,-89.029679
634,Swenson Spreader Co,4971811,Illinois,IL - Ogle,Lead Compounds,CAP/HAP,0,Unspecified,127 Walnut St,All Other Transportation Equipment Manufacturing,5,17141,42.052482,-89.029062
635,WEST GROVE,11956911,Illinois,IL - Ogle,Lead Compounds,CAP/HAP,0.00226,Airport,Unknown,Airport Operations,5,17141,42.096695,-89.419455
636,Advanced Asphalt Co,9691011,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.00002,Hot Mix Asphalt Plant,96 Sanger St,Asphalt Paving Mixture and Block Manufacturing,5,17143,40.669982,-89.615132
637,Advanced Tri-Gen Power Systems Cogen Plant,5423811,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0,Electricity Generation via Combustion,1823 E Neal Ln,Fossil Fuel Electric Power Generation,5,17143,40.843013,-89.564082
638,AZZ Galvanizing Peoria,7913411,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.00041,Unspecified,6718 W Plank Rd,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",5,17143,40.687903,-89.699752
639,BioUrja Renewables LLC,7361511,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.00082,Ethanol Biorefineries/Soy Biodiesel,1 Edmund St,All Other Miscellaneous Chemical Product and Preparation Manufacturing,5,17143,40.676479,-89.605949
640,Bradley University,4814811,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.00005,"Institutional (school, hospital, prison, etc.)",1501 W Bradley Ave,"Colleges, Universities, and Professional Schools",5,17143,40.698574,-89.617625
641,Cast Technologies,4488911,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.00342,"Foundries, non-ferrous",1100 SW Washington St,Other Nonferrous Metal Foundries (except Die-Casting),5,17143,40.682251,-89.601069
642,Caterpillar Inc,4472911,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.00001,Unspecified,501 SW Jefferson Ave,All Other Business Support Services,5,17143,40.689438,-89.597898
643,Caterpillar Inc,7337911,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.03055,"Foundries, Iron and Steel",8826 W Rte 24,Iron Foundries,5,17143,40.559343,-89.747989
644,Corbion Biotech Inc,15461211,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.00002,Unspecified,910 NE Adams St,All Other Miscellaneous Food Manufacturing,5,17143,40.696207,-89.579257
645,Evonik Corp,7940111,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.0002,Chemical Plant,8300 W Rte 24,Surface Active Agent Manufacturing,5,17143,40.564399,-89.724856
646,Greater Peoria Regional Airport,4532511,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.04334,Airport,6100 W Everett M. Dirksen Pkwy,Other Airport Operations,5,17143,40.659609,-89.688839
647,Heritage Asphalt LLC,7354011,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0,Unspecified,201 S Levee Rd,Petroleum Bulk Stations and Terminals,5,17143,40.57218,-89.658611
648,Illinois Central College - North Campus,4817011,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.00001,"Institutional (school, hospital, prison, etc.)",5407 N University,"Colleges, Universities, and Professional Schools",5,17143,40.753276,-89.616457
649,Illinois Power Resources Generating LLC,5422711,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.06217,Electricity Generation via Combustion,7800 S Cilco Ln,Fossil Fuel Electric Power Generation,5,17143,40.595625,-89.662751
650,Keystone Steel & Wire Co,7913311,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.90119,Steel Mill,7000 SW Adams St,Steel Wire Drawing,5,17143,40.6416,-89.6454
651,Komatsu America Corp,4472611,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.00005,Unspecified,2300 NE Adams St,Construction Machinery Manufacturing,5,17143,40.708333,-89.561878
652,Lenz Oil Service,4487611,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.00002,Petroleum Storage Facility,3001 SW Washington St,Petroleum Bulk Stations and Terminals,5,17143,40.669271,-89.621609
653,Methodist Medical Center,4488311,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0,"Institutional (school, hospital, prison, etc.)",112 Crescent Ave,General Medical and Surgical Hospitals,5,17143,40.69983,-89.596718
654,Methodist Medical Center,4473011,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.00001,Unspecified,415 St Marks Ct,Professional Organizations,5,17143,40.700535,-89.591101
655,Methodist Services Inc,4487111,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.00001,Unspecified,900 Main St,Religious Organizations,5,17143,40.698362,-89.595759
656,Mt  Hawley Auxiliary Airport,4532111,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.04802,Airport,1320 W Bird Blvd,Other Airport Operations,5,17143,40.795307,-89.613405
657,PMP Fermentation Products Inc,4815711,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.00005,Chemical Plant,900 NE Adams St,All Other Miscellaneous Chemical Product and Preparation Manufacturing,5,17143,40.695318,-89.580097
658,Proctor Hospital,4815611,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.00002,"Institutional (school, hospital, prison, etc.)",5409 N Knoxville,General Medical and Surgical Hospitals,5,17143,40.753047,-89.597908
659,Seneca Foods Corp,5406011,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0.00008,Unspecified,606 Tremont St,Fruit and Vegetable Canning,5,17143,40.923711,-89.759666
660,St Francis Medical Center,4488111,Illinois,IL - Peoria,Lead Compounds,CAP/HAP,0,"Institutional (school, hospital, prison, etc.)",530 NE Glen Oak Ave,General Medical and Surgical Hospitals,5,17143,40.70166,-89.592427
661,General Cable,7940211,Illinois,IL - Perry,Lead Compounds,CAP/HAP,0.00138,Fabricated Metal Products Plant,1453 S Washington St,"Copper Rolling, Drawing, Extruding, and Alloying",5,17145,37.982249,-89.235147
662,Illinois MPP Co,4532811,Illinois,IL - Perry,Lead Compounds,CAP/HAP,0.00002,Unspecified,1135 Industrial Park Blvd,"Electroplating, Plating, Polishing, Anodizing, and Coloring",5,17145,38.029146,-89.246171
663,Pinckneyville Correctional Center,4533311,Illinois,IL - Perry,Lead Compounds,CAP/HAP,0.00001,"Institutional (school, hospital, prison, etc.)",5835 Rte 154,Correctional Institutions,5,17145,38.085772,-89.327472
664,Pinckneyville Hospital,4533111,Illinois,IL - Perry,Lead Compounds,CAP/HAP,0.00001,"Institutional (school, hospital, prison, etc.)",101 N Walnut St,General Medical and Surgical Hospitals,5,17145,38.081011,-89.383288
665,Pinckneyville-DuQuoin Airport,4534111,Illinois,IL - Perry,Lead Compounds,CAP/HAP,0.01808,Airport,4222 Caladium Rd,Other Airport Operations,5,17145,37.977884,-89.360449
666,Pittsfield Penstone Airport,4684411,Illinois,IL - Pike,Lead Compounds,CAP/HAP,0.01524,Airport,Rr 3 Box 3181,Other Airport Operations,5,17149,39.63889,-90.778559
